mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
8339.32659150659,8.919493785036188,0.8786736062746889,0.028046323776105404,0.0,0.0,0.0,inf,2.5,50.0,10
8292.921678682602,8.943727970985861,0.8697063625575979,0.02955194463748326,0.0,0.0,0.0,inf,2.5,50.0,10
9118.526136675215,8.531557135961213,0.8611859364954224,0.03900854207996862,0.0,0.0,0.0,inf,2.5,50.0,10
10088.405977322946,8.092578100860454,0.8293393617618625,0.05953221560699522,0.0,0.0,0.0,inf,2.5,50.0,10
8416.259673231078,8.87961234235103,0.8616617568283842,0.03694344846017555,0.0,0.0,0.0,inf,2.5,50.0,10
9534.617264237673,8.33777096455549,0.8343531041122635,0.04339431986882804,0.0,0.0,0.0,inf,2.5,50.0,10
9502.898920985146,8.352242510172772,0.8519304677335802,0.057570884261643376,0.0,0.0,0.0,inf,2.5,50.0,10
7837.377413267528,9.189095999041394,0.8850061531246538,0.014705325896683774,0.0,0.0,0.0,inf,2.5,50.0,10
8965.379751939485,8.60511670909601,0.8577532956919413,0.03801494051310192,0.0,0.0,0.0,inf,2.5,50.0,10
9684.645037983259,8.269966533006718,0.8334370235651744,0.04666213294494549,0.0,0.0,0.0,inf,2.5,50.0,10
10566.418412606248,7.891525568368637,0.820855799260472,0.06327231647283064,0.0,0.0,0.0,inf,2.5,50.0,10
8640.402364477992,8.765463937821067,0.8562538161254356,0.03784069305114046,0.0,0.0,0.0,inf,2.5,50.0,10
9322.464540894502,8.435496207222714,0.8575898568680269,0.049019966164247974,0.0,0.0,0.0,inf,2.5,50.0,10
8844.318156158772,8.664160038292966,0.852021387345357,0.03787077277033626,0.0,0.0,0.0,inf,2.5,50.0,10
8887.326010870793,8.643092493251226,0.8650624581744344,0.03813540878491723,0.0,0.0,0.0,inf,2.5,50.0,10
10330.246560539346,7.989696735589575,0.8206321244249225,0.0654648449643239,0.0,0.0,0.0,inf,2.5,50.0,10
9774.799551620135,8.229725006330355,0.8519338129238293,0.03311009464248664,0.0,0.0,0.0,inf,2.5,50.0,10
9102.445137981646,8.539222908223397,0.8579203801006409,0.044971355097563115,0.0,0.0,0.0,inf,2.5,50.0,10
8210.263786067966,8.987232501561007,0.8720114629460776,0.04022862304857584,0.0,0.0,0.0,inf,2.5,50.0,10
