mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
8312.635263947355,8.933416356204502,0.819212297128514,0.0837108957635334,0.0,0.0,0.0,inf,2.5,50.0,10
8060.39320333543,9.067241327261437,0.8318839572165001,0.07982029334696807,0.0,0.0,0.0,inf,2.5,50.0,10
8046.3836712311095,9.074796239170453,0.82196349139551,0.07812736890617024,0.0,0.0,0.0,inf,2.5,50.0,10
8764.504669279528,8.703529841320268,0.8135933433801071,0.08174096788880401,0.0,0.0,0.0,inf,2.5,50.0,10
8143.167997290367,9.02286966288315,0.8033044571295067,0.0946304080492886,0.0,0.0,0.0,inf,2.5,50.0,10
9129.743262205448,8.526217959705445,0.7955154308234146,0.09517239495247608,0.0,0.0,0.0,inf,2.5,50.0,10
8808.3858163578,8.681840319426389,0.7908366970504611,0.09409368008784931,0.0,0.0,0.0,inf,2.5,50.0,10
7625.306543442848,9.30823053511423,0.8278416727074462,0.08234886914355057,0.0,0.0,0.0,inf,2.5,50.0,10
9282.831502717698,8.453998934377642,0.7849036222785336,0.10632954097122879,0.0,0.0,0.0,inf,2.5,50.0,10
8922.016886824405,8.626173199663793,0.8090191836351452,0.09256864095701954,0.0,0.0,0.0,inf,2.5,50.0,10
9675.606280543861,8.27402173115453,0.7766080840260421,0.0859191934928968,0.0,0.0,0.0,inf,2.5,50.0,10
9602.740504185416,8.306851678286554,0.7957022277212327,0.09720909205558453,0.0,0.0,0.0,inf,2.5,50.0,10
9389.795438783245,8.404242298132319,0.7976107088670372,0.09573445234994915,0.0,0.0,0.0,inf,2.5,50.0,10
7860.394187190529,9.176360350538122,0.8179688198927765,0.1032389431949877,0.0,0.0,0.0,inf,2.5,50.0,10
9302.126094740408,8.44498138584394,0.7805103451724759,0.09971776884060164,0.0,0.0,0.0,inf,2.5,50.0,10
9638.315575555232,8.29079219097931,0.774255820951933,0.09410776251726868,0.0,0.0,0.0,inf,2.5,50.0,10
7894.2417219077115,9.15769940495336,0.8176372749979718,0.10141225769644835,0.0,0.0,0.0,inf,2.5,50.0,10
