mse,psnr,ssim,a-gcnr,h-gcnr,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
2803.211399111111,13.654245103407582,0.8031577611053948,0.17737721951188085,0.06487454995178626,0.07546333145482732,0.0,0.0,0.0,inf,2.5,50.0,10
2542.2114773333333,14.078686857676443,0.8535553310277358,0.20034257748849954,0.09145944426762226,0.03734367210650531,0.0,0.0,0.0,inf,2.5,50.0,10
2794.615857777778,13.667582417806976,0.8329335106313555,0.1894360967142787,0.0790064015473419,0.06132184085349765,0.0,0.0,0.0,inf,2.5,50.0,10
2799.5514595555555,13.659919060415088,0.8331405733573067,0.19190324082922466,0.08751785053911454,0.048113310571630444,0.0,0.0,0.0,inf,2.5,50.0,10
2776.0926506666665,13.696464044878976,0.8416555740213678,0.17757414197290217,0.07840743048991694,0.044938792814287476,0.0,0.0,0.0,inf,2.5,50.0,10
2662.7084444444445,13.877567452742298,0.8516808662689248,0.18337299016030423,0.09542721186462916,0.029824155590537457,0.0,0.0,0.0,inf,2.5,50.0,10
2775.5213582222223,13.69735787199539,0.8296180755584857,0.19873598597894426,0.08701153048065291,0.0492999654067381,0.0,0.0,0.0,inf,2.5,50.0,10
2826.346624,13.618549380831933,0.8274192382531541,0.17728758944109224,0.08283711973872071,0.04846144249722487,0.0,0.0,0.0,inf,2.5,50.0,10
2853.559089777778,13.57693490782049,0.7736334260019306,0.17793609049201664,0.0619895504658356,0.08244936249571766,0.0,0.0,0.0,inf,2.5,50.0,10
2812.1938204444446,13.640351112880118,0.7517093320720358,0.14879000173672963,0.0301212114972636,0.1089878040979789,0.0,0.0,0.0,inf,2.5,50.0,10
2846.3867662222224,13.587864492996541,0.7756201473880956,0.14927412949634344,0.06103400227113698,0.09927197738736109,0.0,0.0,0.0,inf,2.5,50.0,10
2798.216568888889,13.661990370474816,0.8017782330010618,0.1655083660005967,0.05931406494075092,0.1015753215970607,0.0,0.0,0.0,inf,2.5,50.0,10
2784.1983502222224,13.683801890750507,0.7291481569650008,0.13212316352816805,0.03739792622710708,0.10943792798124755,0.0,0.0,0.0,inf,2.5,50.0,10
2854.292053333333,13.575819524740652,0.7669081752486941,0.16768095744985,0.07275104481158667,0.0991962754446948,0.0,0.0,0.0,inf,2.5,50.0,10
2784.5163164444443,13.683305937970884,0.7838342715005493,0.160337911146971,0.0508250182369247,0.09398358052633515,0.0,0.0,0.0,inf,2.5,50.0,10
2869.3717902222224,13.552935365742574,0.7441587780723884,0.14765280235639527,0.06254036833932636,0.10779573049224422,0.0,0.0,0.0,inf,2.5,50.0,10
2828.5989546666665,13.615089843271146,0.7449168950188685,0.13837194611145565,0.032896946433901564,0.10473642129971683,0.0,0.0,0.0,inf,2.5,50.0,10
